datetime_utc,dry_bulb_c
1987-07-31T08:50:00.000000+0000,9.0
1987-07-31T09:50:00.000000+0000,9.0
1987-07-31T10:50:00.000000+0000,10.0
1987-07-31T12:50:00.000000+0000,10.0
1987-07-31T13:50:00.000000+0000,10.0
1987-07-31T14:50:00.000000+0000,10.0
1987-07-31T15:50:00.000000+0000,10.0
1987-07-31T16:50:00.000000+0000,10.0
1987-07-31T17:50:00.000000+0000,9.0
1987-08-01T05:50:00.000000+0000,10.0
1987-08-01T06:50:00.000000+0000,11.0
1987-08-01T10:50:00.000000+0000,12.0
1987-08-01T11:50:00.000000+0000,12.0
1987-08-01T12:50:00.000000+0000,12.0
1987-08-02T13:50:00.000000+0000,11.0
1987-08-02T14:50:00.000000+0000,11.0
1987-08-02T15:50:00.000000+0000,10.0
1987-08-02T16:50:00.000000+0000,10.0
1987-08-03T05:50:00.000000+0000,10.0
1987-08-03T06:50:00.000000+0000,10.0
1987-08-03T10:50:00.000000+0000,13.0
1987-08-03T12:50:00.000000+0000,14.0
1987-08-03T13:50:00.000000+0000,14.0
1987-08-03T14:50:00.000000+0000,14.0
1987-08-03T15:50:00.000000+0000,15.0
1987-08-03T16:50:00.000000+0000,14.0
1987-08-03T17:50:00.000000+0000,14.0
1987-08-04T05:50:00.000000+0000,11.0
1987-08-04T06:50:00.000000+0000,11.0
1987-08-04T07:50:00.000000+0000,11.0
1987-08-04T09:50:00.000000+0000,12.0
1987-08-04T10:50:00.000000+0000,12.0
1987-08-04T11:50:00.000000+0000,12.0
1987-08-04T12:50:00.000000+0000,12.0
1987-08-04T13:50:00.000000+0000,12.0
1987-08-04T17:50:00.000000+0000,11.0
1987-08-05T05:50:00.000000+0000,10.0
1987-08-05T06:50:00.000000+0000,11.0
1987-08-05T08:50:00.000000+0000,11.0
1987-08-05T13:50:00.000000+0000,12.0
1987-08-05T14:50:00.000000+0000,13.0
1987-08-05T16:50:00.000000+0000,14.0
1987-08-06T09:50:00.000000+0000,14.0
1987-08-06T10:50:00.000000+0000,15.0
1987-08-06T12:50:00.000000+0000,14.0
1987-08-06T13:50:00.000000+0000,13.0
1987-08-06T14:50:00.000000+0000,15.0
1987-08-06T16:50:00.000000+0000,14.0
1987-08-06T17:50:00.000000+0000,15.0
1987-08-07T05:50:00.000000+0000,12.0
1987-08-07T06:50:00.000000+0000,13.0
1987-08-07T07:50:00.000000+0000,14.0
1987-08-07T08:50:00.000000+0000,14.0
1987-08-07T10:50:00.000000+0000,13.0
1987-08-07T12:50:00.000000+0000,13.0
1987-08-07T14:50:00.000000+0000,14.0
1987-08-07T15:50:00.000000+0000,14.0
1987-08-07T16:50:00.000000+0000,14.0
1987-08-07T17:50:00.000000+0000,13.0
1987-08-08T04:50:00.000000+0000,12.0
1987-08-08T05:50:00.000000+0000,13.0
1987-08-08T06:50:00.000000+0000,13.0
1987-08-08T08:50:00.000000+0000,13.0
1987-08-08T10:50:00.000000+0000,13.0
1987-08-08T12:50:00.000000+0000,14.0
1987-08-09T14:50:00.000000+0000,12.0
1987-08-09T15:50:00.000000+0000,12.0
1987-08-10T04:50:00.000000+0000,11.0
1987-08-10T05:50:00.000000+0000,12.0
1987-08-10T06:00:00.000000+0000,9.0
1987-08-10T06:50:00.000000+0000,13.0
1987-08-10T07:50:00.000000+0000,13.0
1987-08-10T11:50:00.000000+0000,13.0
1987-08-10T14:50:00.000000+0000,13.0
1987-08-10T16:50:00.000000+0000,12.0
1987-08-11T05:50:00.000000+0000,10.0
1987-08-11T06:50:00.000000+0000,10.0
1987-08-11T08:50:00.000000+0000,10.0
1987-08-11T09:50:00.000000+0000,10.0
1987-08-11T10:50:00.000000+0000,10.0
1987-08-11T11:50:00.000000+0000,10.0
1987-08-11T12:50:00.000000+0000,10.0
1987-08-11T13:50:00.000000+0000,10.0
1987-08-11T15:50:00.000000+0000,9.0
1987-08-11T16:50:00.000000+0000,10.0
1987-08-11T17:50:00.000000+0000,8.0
1987-08-12T05:50:00.000000+0000,9.0
1987-08-12T06:50:00.000000+0000,9.0
1987-08-12T07:50:00.000000+0000,9.0
1987-08-12T08:50:00.000000+0000,10.0
1987-08-12T13:50:00.000000+0000,10.0
1987-08-12T14:50:00.000000+0000,10.0
1987-08-12T15:50:00.000000+0000,9.0
1987-08-12T16:50:00.000000+0000,9.0
1987-08-12T18:00:00.000000+0000,
1987-08-13T04:50:00.000000+0000,8.0
1987-08-13T05:50:00.000000+0000,8.0
1987-08-13T06:50:00.000000+0000,9.0
1987-08-13T07:50:00.000000+0000,9.0
1987-08-13T08:50:00.000000+0000,10.0
1987-08-13T09:50:00.000000+0000,11.0
1987-08-13T10:50:00.000000+0000,10.0
1987-08-13T12:50:00.000000+0000,9.0
1987-08-13T13:50:00.000000+0000,10.0
1987-08-13T14:50:00.000000+0000,8.0
1987-08-13T15:50:00.000000+0000,9.0
1987-08-13T16:50:00.000000+0000,9.0
1987-08-13T17:50:00.000000+0000,8.0
1987-08-14T05:50:00.000000+0000,8.0
1987-08-14T06:50:00.000000+0000,8.0
1987-08-14T08:50:00.000000+0000,8.0
1987-08-14T09:50:00.000000+0000,9.0
1987-08-14T10:50:00.000000+0000,9.0
1987-08-14T11:50:00.000000+0000,9.0
1987-08-14T13:50:00.000000+0000,9.0
1987-08-14T14:50:00.000000+0000,9.0
1987-08-14T15:50:00.000000+0000,9.0
1987-08-14T17:50:00.000000+0000,9.0
1987-08-15T04:50:00.000000+0000,8.0
1987-08-15T05:50:00.000000+0000,9.0
1987-08-15T06:50:00.000000+0000,9.0
1987-08-15T07:50:00.000000+0000,9.0
1987-08-15T08:50:00.000000+0000,9.0
1987-08-15T10:50:00.000000+0000,10.0
1987-08-15T12:50:00.000000+0000,10.0
1987-08-16T13:50:00.000000+0000,10.0
1987-08-16T14:50:00.000000+0000,9.0
1987-08-16T16:50:00.000000+0000,10.0
1987-08-17T04:50:00.000000+0000,8.0
1987-08-17T06:50:00.000000+0000,9.0
1987-08-17T07:50:00.000000+0000,8.0
1987-08-17T09:50:00.000000+0000,8.0
1987-08-17T10:50:00.000000+0000,9.0
1987-08-17T11:50:00.000000+0000,9.0
1987-08-17T12:50:00.000000+0000,10.0
1987-08-17T14:50:00.000000+0000,10.0
1987-08-17T16:50:00.000000+0000,9.0
1987-08-17T17:50:00.000000+0000,9.0
1987-08-18T08:50:00.000000+0000,9.0
1987-08-18T09:50:00.000000+0000,9.0
1987-08-18T12:50:00.000000+0000,10.0
1987-08-18T15:50:00.000000+0000,9.0
1987-08-18T16:50:00.000000+0000,9.0
1987-08-19T05:50:00.000000+0000,8.0
1987-08-19T06:50:00.000000+0000,9.0
1987-08-19T07:50:00.000000+0000,9.0
1987-08-19T08:50:00.000000+0000,9.0
1987-08-19T13:50:00.000000+0000,10.0
1987-08-19T14:50:00.000000+0000,10.0
1987-08-19T15:50:00.000000+0000,9.0
1987-08-19T16:50:00.000000+0000,9.0
1987-08-20T05:50:00.000000+0000,8.0
1987-08-20T06:50:00.000000+0000,9.0
1987-08-20T07:50:00.000000+0000,9.0
1987-08-20T09:50:00.000000+0000,10.0
1987-08-20T10:50:00.000000+0000,10.0
1987-08-20T11:50:00.000000+0000,9.0
1987-08-20T13:50:00.000000+0000,9.0
1987-08-20T18:50:00.000000+0000,14.0
1987-08-21T04:34:00.000000+0000,
1987-08-21T05:50:00.000000+0000,10.0
1987-08-21T07:50:00.000000+0000,10.0
1987-08-21T08:50:00.000000+0000,10.0
1987-08-21T10:50:00.000000+0000,10.0
1987-08-21T12:50:00.000000+0000,10.0
1987-08-21T13:50:00.000000+0000,11.0
1987-08-21T14:50:00.000000+0000,11.0
1987-08-21T15:50:00.000000+0000,12.0
1987-08-21T16:50:00.000000+0000,12.0
1987-08-21T17:50:00.000000+0000,11.0
1987-08-22T05:50:00.000000+0000,10.0
1987-08-22T06:50:00.000000+0000,10.0
1987-08-22T07:50:00.000000+0000,9.0
1987-08-22T08:50:00.000000+0000,10.0
1987-08-22T09:50:00.000000+0000,9.0
1987-08-22T10:50:00.000000+0000,9.0
1987-08-22T11:00:00.000000+0000,
1987-08-22T11:50:00.000000+0000,9.0
1987-08-22T12:50:00.000000+0000,9.0
1987-08-23T14:50:00.000000+0000,8.0
1987-08-23T15:50:00.000000+0000,8.0
1987-08-23T16:50:00.000000+0000,8.0
1987-08-24T05:50:00.000000+0000,7.0
1987-08-24T06:50:00.000000+0000,8.0
1987-08-24T07:50:00.000000+0000,8.0
1987-08-24T12:50:00.000000+0000,8.0
1987-08-24T13:50:00.000000+0000,8.0
1987-08-24T15:50:00.000000+0000,8.0
1987-08-24T16:50:00.000000+0000,8.0
1987-08-24T17:50:00.000000+0000,7.0
1987-08-25T04:50:00.000000+0000,10.0
1987-08-25T05:50:00.000000+0000,7.0
1987-08-25T10:50:00.000000+0000,9.0
1987-08-25T11:50:00.000000+0000,8.0
1987-08-25T12:50:00.000000+0000,9.0
1987-08-25T13:45:00.000000+0000,9.0
1987-08-25T16:50:00.000000+0000,9.0
1987-08-25T17:50:00.000000+0000,8.0
1987-08-26T06:50:00.000000+0000,10.0
1987-08-26T08:50:00.000000+0000,10.0
1987-08-26T10:10:00.000000+0000,
1987-08-26T13:50:00.000000+0000,10.0
1987-08-26T15:00:00.000000+0000,10.0
1987-08-26T15:50:00.000000+0000,10.0
1987-08-26T16:50:00.000000+0000,
1987-08-27T05:50:00.000000+0000,10.0
1987-08-27T07:50:00.000000+0000,
1987-08-27T10:50:00.000000+0000,11.0
1987-08-27T12:50:00.000000+0000,12.0
1987-08-27T13:50:00.000000+0000,11.0
1987-08-27T14:50:00.000000+0000,11.0
1987-08-27T15:50:00.000000+0000,
1987-08-28T05:50:00.000000+0000,9.0
1987-08-28T06:50:00.000000+0000,9.0
1987-08-28T10:50:00.000000+0000,11.0
1987-08-28T11:50:00.000000+0000,10.0
1987-08-28T13:50:00.000000+0000,10.0
1987-08-28T15:50:00.000000+0000,11.0
1987-08-28T16:50:00.000000+0000,10.0
1987-08-28T17:50:00.000000+0000,10.0
1987-08-29T09:50:00.000000+0000,9.0
1987-08-29T11:50:00.000000+0000,9.0
1987-08-29T12:50:00.000000+0000,9.0
1987-08-30T14:50:00.000000+0000,10.0
1987-08-30T15:50:00.000000+0000,9.0
1987-08-30T16:50:00.000000+0000,9.0
1987-08-31T06:50:00.000000+0000,8.0
1987-08-31T07:50:00.000000+0000,9.0
1987-08-31T08:50:00.000000+0000,9.0
1987-08-31T09:50:00.000000+0000,10.0
1987-08-31T11:50:00.000000+0000,9.0
1987-08-31T12:50:00.000000+0000,9.0
1987-08-31T13:50:00.000000+0000,9.0
1987-08-31T15:50:00.000000+0000,9.0
1987-08-31T16:50:00.000000+0000,8.0
1987-08-31T17:50:00.000000+0000,8.0
1987-09-01T09:50:00.000000+0000,8.0
1987-09-01T11:50:00.000000+0000,9.0
1987-09-01T12:50:00.000000+0000,8.0
1987-09-01T13:50:00.000000+0000,8.0
1987-09-01T17:50:00.000000+0000,
1987-09-02T04:50:00.000000+0000,10.0
1987-09-02T06:50:00.000000+0000,10.0
1987-09-02T13:50:00.000000+0000,9.0
1987-09-02T15:50:00.000000+0000,10.0
1987-09-02T16:50:00.000000+0000,10.0
1987-09-03T05:50:00.000000+0000,8.0
1987-09-03T06:50:00.000000+0000,9.0
1987-09-03T09:50:00.000000+0000,10.0
1987-09-03T11:50:00.000000+0000,10.0
1987-09-03T12:50:00.000000+0000,10.0
1987-09-03T13:50:00.000000+0000,11.0
1987-09-03T14:50:00.000000+0000,11.0
1987-09-03T15:50:00.000000+0000,11.0
1987-09-03T16:50:00.000000+0000,10.0
1987-09-03T17:50:00.000000+0000,10.0
1987-09-04T05:50:00.000000+0000,9.0
1987-09-04T06:50:00.000000+0000,10.0
1987-09-04T07:50:00.000000+0000,10.0
1987-09-04T09:50:00.000000+0000,10.0
1987-09-04T10:50:00.000000+0000,10.0
1987-09-04T11:50:00.000000+0000,10.0
1987-09-04T12:50:00.000000+0000,10.0
1987-09-04T14:50:00.000000+0000,10.0
1987-09-04T15:50:00.000000+0000,10.0
1987-09-04T17:50:00.000000+0000,10.0
1987-09-05T05:50:00.000000+0000,11.0
1987-09-05T06:50:00.000000+0000,10.0
1987-09-05T08:50:00.000000+0000,11.0
1987-09-05T11:50:00.000000+0000,12.0
1987-09-06T16:50:00.000000+0000,11.0
1987-09-07T05:50:00.000000+0000,11.0
1987-09-07T08:50:00.000000+0000,12.0
1987-09-07T09:50:00.000000+0000,11.0
1987-09-07T11:50:00.000000+0000,10.0
1987-09-07T14:50:00.000000+0000,10.0
1987-09-07T15:50:00.000000+0000,
1987-09-08T07:50:00.000000+0000,
1987-09-08T08:50:00.000000+0000,11.0
1987-09-08T10:50:00.000000+0000,11.0
1987-09-08T11:50:00.000000+0000,11.0
1987-09-08T14:50:00.000000+0000,10.0
1987-09-08T15:50:00.000000+0000,10.0
1987-09-08T17:50:00.000000+0000,9.0
1987-09-09T05:50:00.000000+0000,9.0
1987-09-09T06:50:00.000000+0000,10.0
1987-09-09T07:50:00.000000+0000,11.0
1987-09-09T13:50:00.000000+0000,11.0
1987-09-09T16:50:00.000000+0000,9.0
1987-09-10T05:50:00.000000+0000,9.0
1987-09-10T06:50:00.000000+0000,9.0
1987-09-10T07:50:00.000000+0000,9.0
1987-09-10T09:50:00.000000+0000,10.0
1987-09-11T05:50:00.000000+0000,8.0
1987-09-11T07:50:00.000000+0000,9.0
1987-09-11T08:50:00.000000+0000,10.0
1987-09-11T09:50:00.000000+0000,10.0
1987-09-11T10:50:00.000000+0000,10.0
1987-09-11T11:50:00.000000+0000,10.0
1987-09-11T13:50:00.000000+0000,10.0
1987-09-11T14:50:00.000000+0000,11.0
1987-09-11T15:50:00.000000+0000,10.0
1987-09-11T16:50:00.000000+0000,10.0
1987-09-11T17:50:00.000000+0000,9.0
1987-09-12T05:50:00.000000+0000,9.0
1987-09-12T06:50:00.000000+0000,9.0
1987-09-12T07:50:00.000000+0000,10.0
1987-09-12T08:50:00.000000+0000,10.0
1987-09-12T09:50:00.000000+0000,10.0
1987-09-12T12:20:00.000000+0000,11.0
1987-09-12T12:50:00.000000+0000,10.0
1987-09-13T15:50:00.000000+0000,10.0
1987-09-13T16:50:00.000000+0000,9.0
1987-09-14T05:50:00.000000+0000,10.0
1987-09-14T06:50:00.000000+0000,9.0
1987-09-14T07:50:00.000000+0000,10.0
1987-09-14T08:50:00.000000+0000,10.0
1987-09-14T11:50:00.000000+0000,10.0
1987-09-14T12:50:00.000000+0000,10.0
1987-09-14T14:00:00.000000+0000,11.0
1987-09-14T14:50:00.000000+0000,11.0
1987-09-14T15:50:00.000000+0000,10.0
1987-09-14T16:50:00.000000+0000,9.0
1987-09-14T17:50:00.000000+0000,10.0
1987-09-15T05:50:00.000000+0000,9.0
1987-09-15T06:50:00.000000+0000,9.0
1987-09-15T08:50:00.000000+0000,9.0
1987-09-15T10:50:00.000000+0000,9.0
1987-09-15T11:50:00.000000+0000,8.0
1987-09-15T12:50:00.000000+0000,7.0
1987-09-15T13:50:00.000000+0000,6.0
1987-09-15T15:50:00.000000+0000,7.0
1987-09-15T16:50:00.000000+0000,6.0
1987-09-15T17:50:00.000000+0000,6.0
1987-09-16T06:50:00.000000+0000,5.0
1987-09-16T07:50:00.000000+0000,4.0
1987-09-16T08:50:00.000000+0000,4.0
1987-09-16T13:50:00.000000+0000,6.0
1987-09-16T14:50:00.000000+0000,6.0
1987-09-16T16:50:00.000000+0000,6.0
1987-09-17T06:50:00.000000+0000,6.0
1987-09-17T08:50:00.000000+0000,7.0
1987-09-17T09:50:00.000000+0000,6.0
1987-09-17T10:50:00.000000+0000,6.0
1987-09-17T13:50:00.000000+0000,6.0
1987-09-17T14:50:00.000000+0000,7.0
1987-09-17T15:50:00.000000+0000,7.0
1987-09-17T16:50:00.000000+0000,7.0
1987-09-18T04:50:00.000000+0000,8.0
1987-09-18T05:50:00.000000+0000,8.0
1987-09-18T06:50:00.000000+0000,8.0
1987-09-18T07:50:00.000000+0000,8.0
1987-09-18T09:50:00.000000+0000,9.0
1987-09-18T11:50:00.000000+0000,9.0
1987-09-18T12:50:00.000000+0000,9.0
1987-09-18T13:50:00.000000+0000,8.0
1987-09-18T14:50:00.000000+0000,8.0
1987-09-18T15:50:00.000000+0000,8.0
1987-09-18T16:50:00.000000+0000,8.0
1987-09-18T17:50:00.000000+0000,8.0
1987-09-19T05:50:00.000000+0000,7.0
1987-09-19T06:50:00.000000+0000,7.0
1987-09-19T08:50:00.000000+0000,8.0
1987-09-19T11:50:00.000000+0000,8.0
1987-09-19T13:20:00.000000+0000,8.0
1987-09-20T14:50:00.000000+0000,8.0
1987-09-20T15:50:00.000000+0000,8.0
1987-09-20T16:50:00.000000+0000,7.0
1987-09-21T05:50:00.000000+0000,6.0
1987-09-21T06:50:00.000000+0000,6.0
1987-09-21T08:50:00.000000+0000,7.0
1987-09-21T09:50:00.000000+0000,9.0
1987-09-21T10:50:00.000000+0000,8.0
1987-09-21T11:50:00.000000+0000,7.0
1987-09-21T12:50:00.000000+0000,8.0
1987-09-21T14:50:00.000000+0000,8.0
1987-09-21T16:50:00.000000+0000,7.0
1987-09-21T17:50:00.000000+0000,7.0
1987-09-22T05:50:00.000000+0000,7.0
1987-09-22T06:50:00.000000+0000,7.0
1987-09-22T07:50:00.000000+0000,7.0
1987-09-22T11:50:00.000000+0000,9.0
1987-09-22T13:50:00.000000+0000,8.0
1987-09-22T15:50:00.000000+0000,8.0
1987-09-22T16:50:00.000000+0000,8.0
1987-09-22T17:50:00.000000+0000,8.0
1987-09-23T05:50:00.000000+0000,9.0
1987-09-23T06:50:00.000000+0000,9.0
1987-09-23T07:50:00.000000+0000,9.0
1987-09-23T08:50:00.000000+0000,9.0
1987-09-23T13:50:00.000000+0000,10.0
1987-09-23T14:50:00.000000+0000,10.0
1987-09-23T15:50:00.000000+0000,10.0
1987-09-23T16:50:00.000000+0000,10.0
1987-09-24T05:50:00.000000+0000,9.0
1987-09-24T06:50:00.000000+0000,9.0
1987-09-24T07:50:00.000000+0000,9.0
1987-09-24T08:50:00.000000+0000,9.0
1987-09-24T09:50:00.000000+0000,9.0
1987-09-24T10:50:00.000000+0000,9.0
1987-09-24T11:45:00.000000+0000,9.0
1987-09-24T12:50:00.000000+0000,9.0
1987-09-24T13:50:00.000000+0000,9.0
1987-09-24T15:50:00.000000+0000,9.0
1987-09-24T16:50:00.000000+0000,9.0
1987-09-24T17:50:00.000000+0000,9.0
1987-09-25T07:50:00.000000+0000,9.0
1987-09-25T08:50:00.000000+0000,9.0
1987-09-25T09:50:00.000000+0000,
1987-09-25T11:50:00.000000+0000,10.0
1987-09-25T14:50:00.000000+0000,9.0
1987-09-25T16:50:00.000000+0000,8.0
1987-09-25T17:50:00.000000+0000,7.0
1987-09-26T06:50:00.000000+0000,8.0
1987-09-26T07:50:00.000000+0000,9.0
1987-09-26T08:50:00.000000+0000,8.0
1987-09-26T09:50:00.000000+0000,8.0
1987-09-26T10:50:00.000000+0000,8.0
1987-09-26T11:50:00.000000+0000,8.0
1987-09-26T12:50:00.000000+0000,8.0
1987-09-27T15:50:00.000000+0000,7.0
1987-09-27T16:50:00.000000+0000,7.0
1987-09-28T06:50:00.000000+0000,6.0
1987-09-28T07:50:00.000000+0000,6.0
1987-09-28T08:50:00.000000+0000,7.0
1987-09-28T09:50:00.000000+0000,7.0
1987-09-28T10:50:00.000000+0000,7.0
1987-09-28T12:50:00.000000+0000,7.0
1987-09-28T13:50:00.000000+0000,7.0
1987-09-28T14:50:00.000000+0000,7.0
1987-09-28T15:50:00.000000+0000,7.0
1987-09-28T16:50:00.000000+0000,6.0
1987-09-28T17:50:00.000000+0000,6.0
1987-09-28T18:50:00.000000+0000,6.0
1987-09-29T06:50:00.000000+0000,8.0
1987-09-29T07:50:00.000000+0000,8.0
1987-09-29T08:50:00.000000+0000,8.0
1987-09-29T09:50:00.000000+0000,8.0
1987-09-29T10:50:00.000000+0000,8.0
1987-09-29T11:50:00.000000+0000,9.0
1987-09-29T12:50:00.000000+0000,8.0
1987-09-29T13:50:00.000000+0000,9.0
1987-09-29T14:50:00.000000+0000,9.0
1987-09-29T15:50:00.000000+0000,8.0
1987-09-29T16:50:00.000000+0000,7.0
1987-09-29T18:00:00.000000+0000,7.0
1987-09-30T05:50:00.000000+0000,9.0
1987-09-30T06:50:00.000000+0000,9.0
1987-09-30T07:50:00.000000+0000,9.0
1987-09-30T08:50:00.000000+0000,9.0
1987-09-30T09:50:00.000000+0000,9.0
1987-09-30T14:50:00.000000+0000,9.0
1987-09-30T15:50:00.000000+0000,9.0
1987-09-30T16:50:00.000000+0000,8.0
1987-09-30T17:50:00.000000+0000,8.0
1987-10-01T06:50:00.000000+0000,8.0
1987-10-01T07:50:00.000000+0000,9.0
1987-10-01T08:50:00.000000+0000,9.0
1987-10-01T09:50:00.000000+0000,9.0
1987-10-01T10:50:00.000000+0000,9.0
1987-10-01T11:50:00.000000+0000,9.0
1987-10-01T12:50:00.000000+0000,9.0
1987-10-01T13:50:00.000000+0000,9.0
1987-10-01T14:45:00.000000+0000,9.0
1987-10-01T15:50:00.000000+0000,9.0
1987-10-01T16:50:00.000000+0000,9.0
1987-10-01T18:50:00.000000+0000,10.0
1987-10-02T05:50:00.000000+0000,9.0
1987-10-02T06:50:00.000000+0000,9.0
1987-10-02T07:50:00.000000+0000,9.0
1987-10-02T08:50:00.000000+0000,9.0
1987-10-02T12:50:00.000000+0000,9.0
1987-10-02T13:50:00.000000+0000,9.0
1987-10-02T15:50:00.000000+0000,9.0
1987-10-02T17:50:00.000000+0000,8.0
1987-10-03T06:50:00.000000+0000,8.0
1987-10-03T07:50:00.000000+0000,8.0
1987-10-03T10:50:00.000000+0000,9.0
1987-10-03T11:50:00.000000+0000,9.0
1987-10-03T12:50:00.000000+0000,8.0
1987-10-03T13:50:00.000000+0000,9.0
1987-10-04T15:50:00.000000+0000,9.0
1987-10-04T16:50:00.000000+0000,9.0
1987-10-04T17:50:00.000000+0000,9.0
1987-10-05T07:50:00.000000+0000,9.0
1987-10-05T08:50:00.000000+0000,9.0
1987-10-05T10:50:00.000000+0000,9.0
1987-10-05T11:50:00.000000+0000,9.0
1987-10-05T14:50:00.000000+0000,9.0
1987-10-05T15:50:00.000000+0000,9.0
1987-10-05T16:50:00.000000+0000,9.0
1987-10-05T17:50:00.000000+0000,9.0
1987-10-05T18:50:00.000000+0000,9.0
1987-10-05T19:39:00.000000+0000,9.0
1987-10-06T05:50:00.000000+0000,9.0
1987-10-06T06:50:00.000000+0000,9.0
1987-10-06T07:50:00.000000+0000,9.0
1987-10-06T08:50:00.000000+0000,10.0
1987-10-06T09:50:00.000000+0000,10.0
1987-10-06T10:50:00.000000+0000,10.0
1987-10-06T11:50:00.000000+0000,11.0
1987-10-06T12:50:00.000000+0000,10.0
1987-10-06T13:50:00.000000+0000,9.0
1987-10-06T14:50:00.000000+0000,10.0
1987-10-06T15:50:00.000000+0000,9.0
1987-10-06T16:50:00.000000+0000,9.0
1987-10-06T18:50:00.000000+0000,10.0
1987-10-07T06:50:00.000000+0000,8.0
1987-10-07T08:50:00.000000+0000,9.0
1987-10-07T09:50:00.000000+0000,9.0
1987-10-07T14:50:00.000000+0000,10.0
1987-10-07T15:50:00.000000+0000,9.0
1987-10-07T16:50:00.000000+0000,8.0
1987-10-07T17:50:00.000000+0000,7.0
1987-10-08T07:50:00.000000+0000,7.0
1987-10-08T08:50:00.000000+0000,8.0
1987-10-08T09:50:00.000000+0000,8.0
1987-10-08T12:50:00.000000+0000,8.0
1987-10-08T13:50:00.000000+0000,8.0
1987-10-08T14:50:00.000000+0000,9.0
1987-10-08T15:50:00.000000+0000,10.0
1987-10-08T18:50:00.000000+0000,8.0
1987-10-09T06:50:00.000000+0000,13.0
1987-10-09T07:50:00.000000+0000,11.0
1987-10-09T08:50:00.000000+0000,12.0
1987-10-09T09:50:00.000000+0000,14.0
1987-10-09T10:50:00.000000+0000,13.0
1987-10-09T11:50:00.000000+0000,12.0
1987-10-09T12:50:00.000000+0000,12.0
1987-10-09T13:50:00.000000+0000,12.0
1987-10-09T14:50:00.000000+0000,11.0
1987-10-09T15:50:00.000000+0000,10.0
1987-10-09T16:50:00.000000+0000,9.0
1987-10-09T17:50:00.000000+0000,9.0
1987-10-09T18:50:00.000000+0000,8.0
1987-10-10T05:50:00.000000+0000,8.0
1987-10-10T06:50:00.000000+0000,8.0
1987-10-10T07:50:00.000000+0000,8.0
1987-10-10T08:50:00.000000+0000,8.0
1987-10-10T09:50:00.000000+0000,9.0
1987-10-10T10:50:00.000000+0000,9.0
1987-10-10T11:50:00.000000+0000,9.0
1987-10-10T12:50:00.000000+0000,9.0
1987-10-12T05:50:00.000000+0000,9.0
1987-10-12T06:50:00.000000+0000,9.0
1987-10-12T07:50:00.000000+0000,8.0
1987-10-12T08:50:00.000000+0000,8.0
1987-10-12T09:50:00.000000+0000,8.0
1987-10-12T10:50:00.000000+0000,8.0
1987-10-12T12:50:00.000000+0000,8.0
1987-10-12T13:50:00.000000+0000,9.0
1987-10-12T14:50:00.000000+0000,8.0
1987-10-12T16:50:00.000000+0000,8.0
1987-10-12T17:50:00.000000+0000,8.0
1987-10-12T18:50:00.000000+0000,8.0
1987-10-13T08:50:00.000000+0000,7.0
1987-10-13T09:50:00.000000+0000,7.0
1987-10-13T10:50:00.000000+0000,7.0
1987-10-13T12:50:00.000000+0000,8.0
1987-10-13T13:50:00.000000+0000,8.0
1987-10-13T14:50:00.000000+0000,8.0
1987-10-13T15:50:00.000000+0000,8.0
1987-10-13T16:50:00.000000+0000,9.0
1987-10-13T18:50:00.000000+0000,9.0
1987-10-14T06:50:00.000000+0000,9.0
1987-10-14T07:50:00.000000+0000,9.0
1987-10-14T08:50:00.000000+0000,9.0
1987-10-14T13:50:00.000000+0000,10.0
1987-10-14T14:50:00.000000+0000,9.0
1987-10-14T16:50:00.000000+0000,7.0
1987-10-14T17:50:00.000000+0000,9.0
1987-10-15T06:50:00.000000+0000,10.0
1987-10-15T07:50:00.000000+0000,10.0
1987-10-15T10:50:00.000000+0000,10.0
1987-10-15T11:50:00.000000+0000,11.0
1987-10-15T12:50:00.000000+0000,10.0
1987-10-15T13:50:00.000000+0000,10.0
1987-10-15T16:50:00.000000+0000,9.0
1987-10-15T17:50:00.000000+0000,9.0
1987-10-15T18:50:00.000000+0000,10.0
1987-10-16T05:50:00.000000+0000,10.0
1987-10-16T06:50:00.000000+0000,10.0
1987-10-16T07:50:00.000000+0000,10.0
1987-10-16T08:50:00.000000+0000,10.0
1987-10-16T09:50:00.000000+0000,10.0
1987-10-16T10:50:00.000000+0000,10.0
1987-10-16T11:50:00.000000+0000,10.0
1987-10-16T12:50:00.000000+0000,10.0
1987-10-16T13:50:00.000000+0000,10.0
1987-10-16T14:50:00.000000+0000,10.0
1987-10-16T16:50:00.000000+0000,10.0
1987-10-16T17:50:00.000000+0000,11.0
1987-10-16T18:50:00.000000+0000,9.0
1987-10-17T05:50:00.000000+0000,11.0
1987-10-17T06:50:00.000000+0000,10.0
1987-10-17T07:50:00.000000+0000,10.0
1987-10-17T08:50:00.000000+0000,10.0
1987-10-17T09:50:00.000000+0000,11.0
1987-10-17T10:50:00.000000+0000,11.0
1987-10-17T12:50:00.000000+0000,10.0
1987-10-17T13:50:00.000000+0000,9.0
1987-10-18T16:50:00.000000+0000,6.0
1987-10-18T17:50:00.000000+0000,6.0
1987-10-19T06:50:00.000000+0000,9.0
1987-10-19T07:50:00.000000+0000,9.0
1987-10-19T08:50:00.000000+0000,10.0
1987-10-19T09:50:00.000000+0000,10.0
1987-10-19T10:50:00.000000+0000,10.0
1987-10-19T11:50:00.000000+0000,10.0
